pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"HR1 4AL","HR1  4AL","HR1 4AL","198001","","0","354888","0241355","1","E00070793","E99999999","E99999999","E06000019","E05009457","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009457","E99999999","E01014022","E02002912","E33021404","E38000078","E34000800","E35999999","E1","1A2",52.068717,-2.659531,"E37000036","","E23000016",26547,"E56000007","E54000019"
"HR1 4AN","HR1  4AN","HR1 4AN","200507","","0","355886","0241326","1","E00070797","E99999999","E99999999","E06000019","E05009457","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009457","E99999999","E01014022","E02002912","E33021403","E38000078","E34000800","E35999999","E1","1B1",52.068536,-2.644968,"E37000036","","E23000016",26547,"E56000007","E54000019"
"HR1 4AP","HR1  4AP","HR1 4AP","198001","","0","355588","0240134","1","E00070793","E99999999","E99999999","E06000019","E05009457","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009457","E99999999","E01014022","E02002912","E33021404","E38000078","E34000800","E35999999","E1","1A2",52.057797,-2.649160,"E37000036","","E23000016",26547,"E56000007","E54000019"
"HR1 4AQ","HR1  4AQ","HR1 4AQ","198001","","0","355100","0241352","1","E00070795","E99999999","E99999999","E06000019","E05009457","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009457","E99999999","E01014022","E02002912","E33021404","E38000078","E34000800","E35999999","E1","1C3",52.068707,-2.656438,"E37000036","","E23000016",26547,"E56000007","E54000019"
"HR1 4AR","HR1  4AR","HR1 4AR","198001","","0","355100","0240609","1","E00070793","E99999999","E99999999","E06000019","E05009457","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009457","E99999999","E01014022","E02002912","E33021404","E38000078","E34000800","E35999999","E1","1A2",52.062027,-2.656340,"E37000036","","E23000016",26547,"E56000007","E54000019"
"HR1 4AS","HR1  4AS","HR1 4AS","198001","","0","355476","0239896","1","E00070793","E99999999","E99999999","E06000019","E05009457","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009457","E99999999","E01014022","E02002912","E33021404","E38000078","E34000800","E35999999","E1","1A2",52.055657,-2.650763,"E37000036","","E23000016",26547,"E56000007","E54000019"
"HR1 4AT","HR1  4AT","HR1 4AT","198001","","0","355061","0241088","1","E00070795","E99999999","E99999999","E06000019","E05009457","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009457","E99999999","E01014022","E02002912","E33021404","E38000078","E34000800","E35999999","E1","1C3",52.066330,-2.656972,"E37000036","","E23000016",26547,"E56000007","E54000019"
"HR1 4AU","HR1  4AU","HR1 4AU","199507","","0","356475","0241262","1","E00070792","E99999999","E99999999","E06000019","E05009457","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009457","E99999999","E01014022","E02002912","E33021403","E38000078","E34000800","E35999999","E1","1B3",52.068008,-2.636368,"E37000036","","E23000016",26547,"E56000007","E54000019"
"HR1 4AW","HR1  4AW","HR1 4AW","198001","","0","355165","0240944","1","E00070793","E99999999","E99999999","E06000019","E05009457","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009457","E99999999","E01014022","E02002912","E33021404","E38000078","E34000800","E35999999","E1","1A2",52.065044,-2.655436,"E37000036","","E23000016",26547,"E56000007","E54000019"
"HR1 4AX","HR1  4AX","HR1 4AX","199512","","0","361073","0235697","1","E00070967","E99999999","E99999999","E06000019","E05009475","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009475","E99999999","E01014054","E02002922","E33021448","E38000078","E34999999","E35999999","F1","1A3",52.018321,-2.568659,"E37000036","","E23000016",15192,"E56000007","E54000019"
