pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"LD3 7AT","LD3  7AT","LD3 7AT","198001","201302","1","304503","0228547","1","W00002628","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000194","W11000024","W37000173","W38999999","D2","7A1",51.947193,-3.390826,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7AU","LD3  7AU","LD3 7AU","198001","","0","304606","0228491","1","W00002628","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000192","W11000024","W37000173","W38999999","D2","7A1",51.946714,-3.389321,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7AW","LD3  7AW","LD3 7AW","198001","201303","1","304668","0228509","1","W00002628","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000192","W11000024","W37000173","W38999999","D2","7A1",51.946880,-3.388415,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7AX","LD3  7AX","LD3 7AX","198001","","0","306847","0225760","1","W00002645","W99999999","W99999999","W06000023","W05000894","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000894","W18000001","W01001897","W02000414","W35002646","W11000024","W37999999","W38999999","E1","1A3",51.922540,-3.355977,"W99999999","W99999999","W15000004",1441,"W99999999","W99999999"
"LD3 7AY","LD3  7AY","LD3 7AY","198001","","0","304538","0228567","1","W00002634","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000197","W11000024","W37000173","W38999999","D1","7A2",51.947385,-3.390331,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7AZ","LD3  7AZ","LD3 7AZ","198001","","0","307464","0225746","1","W00002645","W99999999","W99999999","W06000023","W05000894","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000894","W18000001","W01001897","W02000414","W35002646","W11000024","W37999999","W38999999","E1","1A3",51.922518,-3.347004,"W99999999","W99999999","W15000004",1441,"W99999999","W99999999"
"LD3 7BA","LD3  7BA","LD3 7BA","198001","","0","304586","0228601","1","W00002628","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000192","W11000024","W37000173","W38999999","D2","7A1",51.947692,-3.389633,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7BB","LD3  7BB","LD3 7BB","198001","201303","1","304668","0228509","1","W00002628","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000192","W11000024","W37000173","W38999999","D2","7A1",51.946880,-3.388415,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7BD","LD3  7BD","LD3 7BD","200506","","0","307644","0225725","1","W00002645","W99999999","W99999999","W06000023","W05000894","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000894","W18000001","W01001897","W02000414","W35002646","W11000024","W37999999","W38999999","E1","1A3",51.922359,-3.344381,"W99999999","W99999999","W15000004",1441,"W99999999","W99999999"
"LD3 7BE","LD3  7BE","LD3 7BE","199501","","0","305180","0228150","1","W00002636","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35001383","W11000024","W37000173","W38999999","D1","5B2",51.943740,-3.380869,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
