pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"SR8 4LQ","SR8  4LQ","SR8 4LQ","198001","","0","444268","0541246","1","E00105378","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001894","E38000047","E34004725","E35001258","C1","8C3",54.764203,-1.313538,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4LU","SR8  4LU","SR8 4LU","198001","200810","0","444122","0541334","1","E00105378","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001894","E38000047","E34004725","E35001258","C1","8C3",54.765007,-1.315794,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4LW","SR8  4LW","SR8 4LW","199912","","0","444062","0541330","1","E00105361","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020764","E02004327","E33001892","E38000047","E34004725","E35001258","C1","8B1",54.764986,-1.316741,"E37000025","","E23000008",396,"E56000017","E54000049"
"SR8 4LX","SR8  4LX","SR8 4LX","198001","","0","444177","0541217","1","E00105370","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020764","E02004327","E33001893","E38000047","E34004725","E35001258","C1","8B2",54.763950,-1.314957,"E37000025","","E23000008",396,"E56000017","E54000049"
"SR8 4LY","SR8  4LY","SR8 4LY","198001","","0","444146","0541161","1","E00105370","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020764","E02004327","E33001893","E38000047","E34004725","E35001258","C1","8B2",54.763450,-1.315447,"E37000025","","E23000008",396,"E56000017","E54000049"
"SR8 4LZ","SR8  4LZ","SR8 4LZ","198001","","0","444109","0541125","1","E00105370","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020764","E02004327","E33001893","E38000047","E34004725","E35001258","C1","8B2",54.763139,-1.316042,"E37000025","","E23000008",396,"E56000017","E54000049"
"SR8 4NA","SR8  4NA","SR8 4NA","198001","","0","444073","0541033","1","E00105371","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020764","E02004327","E33001893","E38000047","E34004725","E35001258","C1","8B1",54.762306,-1.316601,"E37000025","","E23000008",396,"E56000017","E54000049"
"SR8 4NB","SR8  4NB","SR8 4NB","198001","199412","0","444000","0541000","8","E00105371","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020764","E02004327","E33001893","E38000047","E34004725","E35001258","C1","8B1",54.762016,-1.317740,"E37000025","","E23000008",396,"E56000017","E54000049"
"SR8 4ND","SR8  4ND","SR8 4ND","198001","200006","0","443969","0540997","1","E00105371","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020764","E02004327","E33001893","E38000047","E34004725","E35001258","C1","8B1",54.761992,-1.318223,"E37000025","","E23000008",396,"E56000017","E54000049"
"SR8 4NE","SR8  4NE","SR8 4NE","198001","","0","444043","0541105","1","E00105372","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020764","E02004327","E33001893","E38000047","E34004725","E35001258","C1","8B1",54.762956,-1.317056,"E37000025","","E23000008",396,"E56000017","E54000049"
