pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"PH1 1SF","PH1  1SF","PH1 1SF","199009","","0","308509","0723401","1","S00127239","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011904","S02002233","S34002361","S03000040","S99999999","S99999999","2","6A4",56.393982,-3.483689,"S99999999","S99999999","S23000009",6260,"S99999999","S99999999"
"PH1 1SG","PH1  1SG","PH1 1SG","199009","","0","308474","0723335","1","S00127239","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011904","S02002233","S34002361","S03000040","S99999999","S99999999","2","6A4",56.393383,-3.484233,"S99999999","S99999999","S23000009",6260,"S99999999","S99999999"
"PH1 1SH","PH1  1SH","PH1 1SH","199009","","0","308441","0723400","1","S00127239","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011904","S02002233","S34002361","S03000040","S99999999","S99999999","2","6A4",56.393960,-3.484790,"S99999999","S99999999","S23000009",6260,"S99999999","S99999999"
"PH1 1SJ","PH1  1SJ","PH1 1SJ","199103","","0","308562","0723399","1","S00127239","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011904","S02002233","S34002361","S03000040","S99999999","S99999999","2","6A4",56.393974,-3.482830,"S99999999","S99999999","S23000009",6260,"S99999999","S99999999"
"PH1 1SL","PH1  1SL","PH1 1SL","199103","","0","308497","0723952","1","S00127249","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011906","S02002233","S34002336","S03000040","S99999999","S99999999","2","6B4",56.398928,-3.484076,"S99999999","S99999999","S23000009",5890,"S99999999","S99999999"
"PH1 1SN","PH1  1SN","PH1 1SN","199103","","0","308397","0724035","1","S00127249","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011906","S02002233","S34002336","S03000040","S99999999","S99999999","2","6B4",56.399654,-3.485725,"S99999999","S99999999","S23000009",5890,"S99999999","S99999999"
"PH1 1SP","PH1  1SP","PH1 1SP","199111","","0","308247","0723366","1","S00127244","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011904","S02002233","S34002240","S03000040","S99999999","S99999999","2","6A2",56.393617,-3.487919,"S99999999","S99999999","S23000009",6260,"S99999999","S99999999"
"PH1 1SQ","PH1  1SQ","PH1 1SQ","199405","","0","308383","0724167","1","S00127248","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011906","S02002233","S34002336","S03000040","S99999999","S99999999","2","6A3",56.400837,-3.485997,"S99999999","S99999999","S23000009",5890,"S99999999","S99999999"
"PH1 1SR","PH1  1SR","PH1 1SR","199205","","0","308449","0724301","1","S00127246","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011906","S02002233","S34002336","S03000040","S99999999","S99999999","2","5A1",56.402053,-3.484975,"S99999999","S99999999","S23000009",5890,"S99999999","S99999999"
"PH1 1SS","PH1  1SS","PH1 1SS","199405","","0","308466","0724183","1","S00127248","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011906","S02002233","S34002336","S03000040","S99999999","S99999999","2","6A3",56.400997,-3.484659,"S99999999","S99999999","S23000009",5890,"S99999999","S99999999"
"PH1 1ST","PH1  1ST","PH1 1ST","199402","","0","308346","0723457","1","S00127244","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011904","S02002233","S34002240","S03000040","S99999999","S99999999","2","6A2",56.394453,-3.486348,"S99999999","S99999999","S23000009",6260,"S99999999","S99999999"
"PH1 1SU","PH1  1SU","PH1 1SU","199402","","0","308231","0723493","1","S00127245","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011905","S02002233","S34002240","S03000040","S99999999","S99999999","2","6A2",56.394754,-3.488223,"S99999999","S99999999","S23000009",6316,"S99999999","S99999999"
"PH1 1SW","PH1  1SW","PH1 1SW","199103","","0","308426","0724086","1","S00127249","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011906","S02002233","S34002336","S03000040","S99999999","S99999999","2","6B4",56.400118,-3.485273,"S99999999","S99999999","S23000009",5890,"S99999999","S99999999"
