pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"FK102SQ","FK10 2SQ","FK10 2SQ","198411","","0","285536","0694820","1","S00095966","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000075","S99999999","S01007411","S02001393","S34000745","S03000009","S99999999","S99999999","2","7C3",56.132327,-3.843254,"S99999999","S99999999","S23000009",692,"S99999999","S99999999"
"FK102SR","FK10 2SR","FK10 2SR","198001","","0","285333","0694949","1","S00096222","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000075","S99999999","S01007410","S02001393","S34000745","S03000009","S99999999","S99999999","2","8B2",56.133436,-3.846574,"S99999999","S99999999","S23000009",748,"S99999999","S99999999"
"FK102SS","FK10 2SS","FK10 2SS","198001","","0","285297","0695118","1","S00095969","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000075","S99999999","S01007410","S02001393","S34000726","S03000009","S99999999","S99999999","2","8B2",56.134945,-3.847225,"S99999999","S99999999","S23000009",748,"S99999999","S99999999"
"FK102ST","FK10 2ST","FK10 2ST","198001","","0","285226","0695036","1","S00095967","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000075","S99999999","S01007410","S02001393","S34000726","S03000009","S99999999","S99999999","2","8A2",56.134192,-3.848332,"S99999999","S99999999","S23000009",748,"S99999999","S99999999"
"FK102SU","FK10 2SU","FK10 2SU","198001","","0","285253","0694930","1","S00096124","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000075","S99999999","S01007410","S02001393","S34000745","S03000009","S99999999","S99999999","2","8B2",56.133246,-3.847852,"S99999999","S99999999","S23000009",748,"S99999999","S99999999"
"FK102SW","FK10 2SW","FK10 2SW","199305","199712","1","287044","0694263","6","S00095874","S99999999","S99999999","S12000005","S13002878","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000074","S99999999","S01007474","S02001403","S34000761","S03000009","S99999999","S99999999","2","6A3",56.127684,-3.818769,"S99999999","S99999999","S23000009",4606,"S99999999","S99999999"
"FK102SX","FK10 2SX","FK10 2SX","199912","","0","285306","0694769","1","S00096223","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000075","S99999999","S01007410","S02001393","S34000745","S03000009","S99999999","S99999999","2","7A1",56.131813,-3.846930,"S99999999","S99999999","S23000009",748,"S99999999","S99999999"
"FK102SY","FK10 2SY","FK10 2SY","199912","","0","285401","0694778","1","S00096224","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000075","S99999999","S01007411","S02001393","S34000745","S03000009","S99999999","S99999999","2","5A1",56.131917,-3.845407,"S99999999","S99999999","S23000009",692,"S99999999","S99999999"
"FK102SZ","FK10 2SZ","FK10 2SZ","200401","","0","286718","0695577","1","S00096160","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000074","S99999999","S01007420","S02001394","S34000741","S03000009","S99999999","S99999999","2","6A2",56.139407,-3.824569,"S99999999","S99999999","S23000009",5225,"S99999999","S99999999"
"FK102TA","FK10 2TA","FK10 2TA","198001","","0","286057","0695108","1","S00095991","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000075","S99999999","S01007415","S02001394","S34000753","S03000009","S99999999","S99999999","2","7C2",56.135038,-3.834999,"S99999999","S99999999","S23000009",1052,"S99999999","S99999999"
